time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1764585767001711400,102.76271142578125,2956.4694008985534,0.9063444738816259,8.903787377811305,47.06588524673677,2906.3998093763366,11.759110834398737,6.013341105250077,5.555652984160451,11.667026177158826,8.082120230428966
1764585768001731600,103.76273168945312,2955.6067122686654,0.903632818994157,9.201212091316167,47.06595355206367,2905.5371207464486,351.4671090156422,6.433952904842199,5.9386065835999045,11.666985121117705,7.790428751478273
1764585769001750800,104.76275073242188,2954.3464316818863,0.9110585099014101,8.810023277828314,47.06601713194856,2904.2768401596695,336.4355919912534,6.434911306891405,5.966565573204892,11.666916010495843,8.124273140309718
1764585770001770000,105.76277001953125,2952.7645594719797,0.9121836770502255,9.327672183241555,47.0660863151294,2902.694967949763,355.38574850241434,5.544562939889645,5.138337449040258,11.666932081599423,7.563470637378199
1764585771001790000,106.7627900390625,2951.889663747512,0.9110801594540363,9.020061251219882,47.06615863373292,2901.820072225295,11.708171453173616,5.313542115413514,4.843750443829508,11.666978921041702,7.891758084629506
1764585772001809200,107.76280908203125,2950.0225431416184,0.9445711181955617,8.878347580714955,47.06623449002845,2899.9529516194016,356.8933698509133,6.259187034443694,5.687195476838387,11.666956407957224,8.074238196592376
1764585773001828600,108.76282861328124,2949.372657285072,0.9090761236359228,8.934440144370509,47.0662921274112,2899.303065762855,332.96055812752616,6.339229390438878,5.782158427429259,11.666873637420238,8.008466019910172
1764585774001848300,109.76284838867187,2947.7372918268666,0.9137691834980656,9.002776815715958,47.066349504019904,2897.6677003046498,330.24426456554636,6.7262783840639715,6.19826231525715,11.666814892290837,7.841565471291487
1764585775001867800,110.76286767578125,2946.20804138761,0.916104071619954,10.964425835481963,47.06640391891003,2896.1384498653933,355.7277930272915,6.404946478701258,5.93878787471477,11.66684349231283,6.321580136646654
1764585776001886500,111.76288647460937,2946.4251466412097,0.9008557659807175,13.402587302580404,47.06644191385043,2896.355555118993,17.228251552434863,5.847447169931995,5.356709542032082,11.666887845559883,5.373107759265787
1764585777001906400,112.76290649414062,2945.965604959056,0.9035235993883914,14.082589272004178,47.06647442976978,2895.896013436839,32.03228209808246,5.626679652135124,5.1496845437546,11.666938301848003,5.1193714493616245
1764585778001925400,113.76292529296875,2944.982960958034,0.923279024150078,13.968624902550921,47.066521635267826,2894.913369435817,20.89361237969506,5.1516065750520585,4.711541814310634,11.666953198703721,5.187888637855439
1764585779001945900,114.76294580078125,2944.512570234947,0.940321932134206,14.517419724527297,47.06656974684249,2894.44297871273,6.191500056577847,4.869156011651468,4.4756570002927525,11.666945725516957,5.104631464637493
1764585780001965000,115.76296508789062,2943.7694842228666,0.957913797609567,15.764492073622698,47.066608511366205,2893.69989270065,3.426035890585992,4.8691559194374525,4.339934643969113,11.666945760093872,4.796834108115884
1764585781001985500,116.76298559570313,2942.941218272783,0.9574160704264307,20.418333158726973,47.06662914947679,2892.871626750566,2.9554713539951085,4.2048303936944755,3.88592807000929,11.666946138867244,3.6392519762993554
1764585782002004500,117.76300439453125,2941.9669330324978,0.9429655515790029,22.157248096952074,47.06665474393795,2891.897341510281,1.0233470052359401,3.963754042536452,3.6688423169020945,11.666945003088856,3.234723988677779
1764585783002024400,118.7630244140625,2941.303191394545,0.9315550553299429,22.56862167031623,47.06668188982666,2891.2335998723283,357.945371215762,3.899555474246238,3.680030585611633,11.666942172385276,3.1749677494888853
1764585784002043100,119.76304321289062,2940.8591499039903,0.916423226768749,21.77086982700059,47.066710326199114,2890.7895583817735,357.2371609474564,4.731379847766679,4.545926593102136,11.66694005883086,3.2321151518279607
1764585785002062600,120.7630625,2940.29984117765,0.9428289833886575,20.701368395393615,47.06674338681006,2890.230249655433,354.56557760045223,5.008702563109076,4.714125374175451,11.666934753249647,3.481252400521643
1764585786002081800,121.76308178710937,2939.770612601191,0.9206853648473459,19.03256892529888,47.066778829918114,2889.701021078974,352.1741929599269,5.163820970504461,4.925171289997434,11.66692745984187,3.7304731497544825
1764585787002114300,122.7631142578125,2938.9859213288873,0.9255009271152314,17.05727525372148,47.06681863129622,2888.9163298066705,349.43844296373766,5.373831232896061,5.223780106691178,11.666914456861864,4.10648859839388
1764585788002120400,123.76312036132812,2940.03125,0.3199999928474426,4.154753272586804,47.06683554225328,2889.961658477783,350.859375,3.5355339059327373,3,11.66692558677091,5.050000190734863
1764585789002140000,124.76313989257812,2936.990913379006,0.9980864034452349,16.61909927011492,47.06689944167492,2886.9213218567893,348.477767214403,5.638278061005004,5.118587480425506,11.666889559244629,4.5416058026775685
1764585790002159600,125.76315966796875,2930.002989832312,0.9507781982368574,-1,47.066894935806125,2879.933398310095,-1,5.846647333204113,5.510349027278039,11.666927863439547,4.934676498514745
1764585791002178600,126.76317846679687,2921.4269574750215,1.065330925312938,7.023527773522398,47.06685363660044,2871.3573659528047,128.8361028581806,6.141121259144232,5.505652352925412,11.666990882496158,4.531011004742597
1764585792002198800,127.76319873046874,2931.531743628904,0.5411372226417656,7.238403705633249,47.06707820881606,2881.4621521066874,4.569881793171685,6.534950782574196,4.612927106254217,11.666909133231362,7.223628053076849
1764585793002218200,128.76321826171875,2929.997505320236,0.5536337138459951,7.235798467192516,47.067132951990736,2879.9279137980193,26.965446441785026,6.40279266214131,4.588622247866776,11.666981961722728,7.2140178129615276
1764585794002237700,129.76323779296874,2929.3659974625334,0.5164690469728512,7.24803836738543,47.06717497116165,2879.2964059403166,42.43261635846338,5.756884053050263,4.157222062431821,11.667066466735077,7.220229567260329
1764585795002257400,130.76325732421876,2928.1798858977854,0.5303415310386207,7.250484953190779,47.0672372841776,2878.1102943755686,35.996300785120184,5.773699650807665,4.113541323561989,11.667126456100489,7.745465437802436
1764585796000184600,131.7611845703125,2926.5165949845687,0.531903527575343,7.247996447083787,47.06730117601437,2876.447003462352,2.8087504726897445,5.738185484846939,4.034844420213063,11.667093882088565,7.325221369690873
1764585797000181800,132.761181640625,2929.5629937332124,0.3080157697931795,7.25897451868169,47.06734782206433,2879.4934022109956,325.5468298173369,6.074930260349543,5.154749258791937,11.667001924790284,8.289999961846027
1764585798000198700,133.76119873046875,2923.4476223485544,0.534509261289666,7.2404461401969975,47.06743332343161,2873.3780308263376,353.8780245444497,6.332247818367366,4.394270061896597,11.667018456674086,7.747855345393226
1764585799000196000,134.7611960449219,2922.3549490720034,0.5375475334300329,7.243255736903379,47.067488904924055,2872.2853575497866,23.95831037596519,6.43518934008523,4.468285925912095,11.667101895584864,7.414143516900633
1764585800000192000,135.76119189453124,2920.362918233499,0.5313122767539751,7.242676922026698,47.067561710526036,2870.293326711282,21.163720837446338,6.2391769946538576,4.293647519647981,11.667142975327986,8.086718998711536
1764585801000208000,136.76120776367188,2919.2349879061803,1.2723713835809087,12.875109602783924,47.06763248303211,2869.1653963839635,350.72375051628427,6.273932092143703,3.8183061956097153,11.667088420357942,7.742235998819473
1764585802000199000,137.76119897460939,2917.877633099444,1.2683367473572633,12.576051604866315,47.067692566707706,2867.8080415772274,336.65000659851125,6.499764286992159,3.923904599544222,11.667022288177186,7.918522209630882
1764585803000195000,138.76119506835937,2916.544905326329,1.2940780101763885,12.910500653569965,47.06776778501206,2866.4753138041124,1.738051947418523,5.976026188549739,3.520402914751462,11.667053977409386,7.830694250315025
1764585804000208400,139.76120849609376,2915.201252409257,1.2849559435392033,13.459118379835147,47.067819661729565,2865.13166088704,27.510102258352443,5.534718214909065,3.305231921686436,11.667136632026262,7.465168163369146
1764585805000201200,140.761201171875,2914.057263678871,1.2820728753307795,13.251701539109922,47.067863914490864,2863.9876721566543,43.232277614567494,5.503486975600532,3.326061697734125,11.66722883331625,7.61370833972041
1764585806000192800,141.76119287109375,2911.959992274642,1.2866845836606315,13.41303012795008,47.067915489216034,2861.890400752425,39.68699951034221,6.184933471414916,3.795694671487544,11.667290102773686,7.438951776617383
1764585807000206000,142.7612060546875,2910.530388697982,1.2919712122732478,15.259282370744398,47.06797775387174,2860.460797175765,0.4085007814060841,6.161938629319077,3.8975574809856277,11.667243670734575,6.492543023946174
1764585808000195600,143.76119555664062,2908.8460051249713,1.302445387535544,14.499423220000937,47.06803433421494,2858.7764136027545,339.14278589123967,6.3234387559276914,4.149317274359223,11.66717795269206,6.872179980294615
1764585809000190000,144.76118994140626,2907.1143007343635,1.2859423309289235,12.885307336868781,47.06810888406521,2857.0447092121467,357.1477191898185,6.151730552798165,4.104734298797123,11.667190624696174,7.69472626640031
1764585810000204800,145.76120483398438,2905.4028094895184,0.5507072709313917,7.228202322525327,47.06816646437317,2855.3332179673016,22.328033837907775,6.051490495983662,4.330308496527023,11.667263054402422,7.428436467440393
1764585811000219000,146.76121899414062,2908.487797957845,0.30801576615464227,7.258974518679164,47.06818038175215,2858.4182064356282,52.73443580341135,6.051492629096332,5.1348617691992295,11.667404845442253,7.929999828332507
1764585812000232200,147.76123217773437,2906.9455606546253,0.3080157844488538,7.258974518683016,47.06823214161392,2856.8759691324085,43.59379716824169,6.0514926290961295,5.134861769199469,11.667446404358301,7.0999999046281745
1764585813000246500,148.76124658203125,2905.1228067548946,0.36000001831805156,7.258974518679477,47.06831221255798,2855.0532152326778,352.96874162643496,6.051492629096133,5.134861769199467,11.667378088407508,7.099999904628162
1764585814000262000,149.76126196289061,2903.0786190256476,0.30801573121043907,7.2589745186796115,47.068387423948096,2853.009027503431,338.906220492014,6.051492629096492,5.134861769199042,11.667325166775656,8.510000228874254
1764585815000275700,150.76127563476564,2899.769525233656,0.9621676795044939,9.667538960635468,47.068462836631106,2849.6999337114394,19.713142711276912,5.1876869381917015,4.822420880586793,11.667403169765777,7.118658898662988
1764585816000291300,151.7612912597656,2898.9181654620916,0.9202815791050121,9.552948384069552,47.06850908162361,2848.8485739398748,38.82716547400221,6.397947661461662,5.9504887767998715,11.667490742980679,7.347818108639692
1764585817000306700,152.761306640625,2896.299392824061,0.9570153034670164,9.432201568038302,47.068574587432096,2846.2298013018444,23.35668411508352,6.843869931413318,6.33056070433089,11.667517015083492,7.330959181766632
1764585818000323300,153.7613232421875,2893.985169250518,0.9312279039201006,8.684687186232825,47.068651137413596,2843.9155777283013,351.7494523025674,6.75277938876883,6.39714075900977,11.667460208103718,7.7518095518929515
1764585819000338200,154.76133813476562,2891.077195555903,0.9884747799830571,8.121274206162669,47.068732889156635,2841.007604033686,355.1832810388036,6.575992799523486,6.10962789190951,11.667447305329212,8.520176589775932
1764585820000354800,155.76135473632812,2889.403570859693,0.9276419173607184,8.035266306458476,47.068802992577666,2839.333979337476,22.44464830616523,6.210138163063122,5.885143327848656,11.667533031182845,8.554717006810757
1764585821000371000,156.76137084960936,2888.0182844772935,0.9308055719447456,8.13765004845044,47.06885768161549,2837.9486929550767,36.768334224661466,5.793806285464543,5.428520134945387,11.667625314345646,8.66880592103042
1764585822000387300,157.76138720703125,2885.8389122169465,0.9240491295018307,8.082694791949091,47.06893867297993,2835.7693206947297,19.023550563041127,6.345550974906318,6.10888287325738,11.667641397082432,8.53791017116866
1764585823000403500,158.76140356445313,2883.4484725054353,0.9589499639707157,8.078504696146434,47.06901877505126,2833.3788809832186,350.72433848433207,6.9790308352929555,6.6866589299584955,11.667577772991184,8.654823248378571
1764585824000420000,159.76142016601563,2880.5890084691346,0.9348406022575382,7.508235349095887,47.06910207328525,2830.5194169469178,351.8537958174676,7.122088294133111,6.897849523047001,11.667555191004135,9.185193666750434
1764585825000437200,160.76143725585936,2878.751167216338,0.9309538510322418,7.770682914716278,47.0691781009939,2828.6815756941214,14.163671002624444,6.505243449247663,6.208572436478239,11.667622256590661,8.977761185934236
1764585826000454400,161.76145434570313,2877.9754687752575,0.9649139665495821,8.216646609379065,47.06923917056412,2827.9058772530407,32.23282623703327,6.2719906764575,5.751738839153931,11.667720763170054,9.104112724855074
1764585827000470500,162.76147045898438,2875.4133838592097,0.9646523374245317,8.06045214633885,47.069322022926436,2825.343792336993,16.22210684359015,7.559626175300844,7.147345928426925,11.667735343736567,8.896086434059397
