time,seconds_elapsed,relativeAltitude,pressure
1764585757106099200,92.86709912109374,-68.0185546875,709.4614410400391
1764585758177772300,93.93877221679688,-69.928955078125,709.6333312988281
1764585759249506300,95.01050634765625,-71.606689453125,709.7844696044922
1764585760321197300,96.082197265625,-73.448486328125,709.9504852294922
1764585761392896300,97.15389624023437,-74.90966796875,710.0820159912109
1764585762464557000,98.22555712890625,-76.57177734375,710.2316284179688
1764585763536194000,99.29719409179687,-78.022216796875,710.3623199462891
1764585764607839200,100.36883911132813,-79.3779296875,710.4845428466797
1764585765679498200,101.44049829101563,-80.500732421875,710.5858612060547
1764585766751161000,102.5121611328125,-81.576171875,710.6826782226562
1764585767822862000,103.58386206054688,-82.630615234375,710.7776641845703
1764585768894548200,104.65554833984375,-83.65576171875,710.8702087402344
1764585769966300200,105.72730004882813,-84.9794921875,710.9895324707031
1764585771038002200,106.79900219726562,-86.105224609375,711.0910797119141
1764585772109700000,107.8707001953125,-87.389404296875,711.2070465087891
1764585773181401300,108.9424013671875,-88.578369140625,711.3141632080078
1764585774253100000,110.01410009765625,-89.62744140625,711.40869140625
1764585775324881200,111.08588110351562,-90.41748046875,711.4801025390625
1764585776396615200,112.157615234375,-91.191650390625,711.5499114990234
1764585777468365300,113.229365234375,-91.8046875,711.605224609375
1764585778540030200,114.3010302734375,-92.15087890625,711.6364288330078
1764585779611763200,115.37276318359375,-92.449462890625,711.6634368896484
1764585780683492000,116.4444921875,-92.98046875,711.7112731933594
1764585781755171000,117.51617114257813,-93.535400390625,711.7613220214844
1764585782826888200,118.58788818359375,-94.201171875,711.8214416503906
1764585783898629000,119.65962915039063,-95.11279296875,711.9039154052734
1764585784970331100,120.7313310546875,-96.188232421875,712.0009613037109
1764585786041953000,121.802953125,-97.216064453125,712.0936584472656
1764585787113602000,122.87460205078125,-98.333740234375,712.1945953369141
1764585788185253000,123.94625317382813,-99.448974609375,712.2953796386719
1764585789256980200,125.01798022460937,-100.54541015625,712.3942565917969
1764585790328685300,126.08968530273438,-101.81103515625,712.5087738037109
1764585791400450300,127.1614501953125,-102.95263671875,712.6116180419922
1764585792472190200,128.23319018554687,-104.2578125,712.7296447753906
1764585793543887000,129.30488720703124,-105.581787109375,712.8492736816406
1764585794615535400,130.37653540039062,-107.01904296875,712.9792785644531
